participant,file,passage_raw_any-disfluency_count,passage_perWord_any-disfluency_count,passage_perSyllable_any-disfluency_count,passage_raw_correction-syll_count,passage_perWord_correction-syll_count,passage_perSyllable_correction-syll_count,passage_raw_any-error_count,passage_perWord_any-error_count,passage_perSyllable_any-error_count,phrase,phrase_passage_count,actualPhrase,phrase_raw_any-disfluency_count,phrase_perWord_any-disfluency_count,phrase_perSyllable_any-disfluency_count,phrase_raw_correction-syll_count,phrase_perWord_correction-syll_count,phrase_perSyllable_correction-syll_count,phrase_raw_any-error_count,phrase_perWord_any-error_count,phrase_perSyllable_any-error_count,actualExtendedPhrase,withinFiveSylls_raw_any-disfluency_count,withinFiveSylls_perWord_any-disfluency_count,withinFiveSylls_perSyllable_any-disfluency_count,withinFiveSylls_raw_correction-syll_count,withinFiveSylls_perWord_correction-syll_count,withinFiveSylls_perSyllable_correction-syll_count,withinFiveSylls_raw_any-error_count,withinFiveSylls_perWord_any-error_count,withinFiveSylls_perSyllable_any-error_count
sub-3300003,giraffe_9g_all-cols.csv,7,0.03349282296650718,0.0196078431372549,23,0.11004784688995216,0.06442577030812324,17,0.08133971291866028,0.047619047619047616,tranquil,1,tranquil tranquil,0,0.0,0.0,1,1.0,0.5,0,0.0,0.0,rather rather serene serene and tranquil tranquil disposition disposition disposition disposition only,0,0.0,0.0,2,0.3333333333333333,0.16666666666666666,1,0.16666666666666666,0.08333333333333333
sub-3300004,raspberries_11g_all-cols.csv,15,0.07853403141361257,0.04398826979472141,3,0.015706806282722512,0.008797653958944282,16,0.08376963350785341,0.0469208211143695,vitamins,1,vitamins vitamins vitamins,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wellbeing wellbeing wellbeing rich in vitamins vitamins vitamins fiber fiber and antioxidants antioxidants,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300004,blackberries_11g_all-cols.csv,12,0.06857142857142857,0.0380952380952381,15,0.08571428571428572,0.047619047619047616,10,0.05714285714285714,0.031746031746031744,vitamins,1,vitamins vitamins vitamins,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,health abundant abundant abundant in vitamins vitamins vitamins fiber fiber and natural natural,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300004,giraffe_11g_all-cols.csv,25,0.12690355329949238,0.07225433526011561,12,0.06091370558375635,0.03468208092485549,17,0.08629441624365482,0.049132947976878616,giraffes,2,giraffes giraffes,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,giraffes giraffes are magnificent magnificent magnificent magnificent,1,0.3333333333333333,0.14285714285714285,0,0.0,0.0,0,0.0,0.0
sub-3300004,giraffe_11g_all-cols.csv,25,0.12690355329949238,0.07225433526011561,12,0.06091370558375635,0.03468208092485549,17,0.08629441624365482,0.049132947976878616,giraffes,2,giraffes giraffes,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,underscores the wonder wonder of giraffes giraffes,1,0.2,0.14285714285714285,0,0.0,0.0,0,0.0,0.0
sub-3300004,sandals_11g_all-cols.csv,20,0.10204081632653061,0.057971014492753624,19,0.09693877551020408,0.05507246376811594,26,0.1326530612244898,0.07536231884057971,patterns,1,patterns patterns,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,designs to intricate intricate intricate patterns patterns sandals sandals appeal appeal to,1,0.14285714285714285,0.08333333333333333,2,0.2857142857142857,0.16666666666666666,1,0.14285714285714285,0.08333333333333333
sub-3300004,sparrows_11g_all-cols.csv,24,0.12972972972972974,0.07250755287009064,11,0.05945945945945946,0.03323262839879154,30,0.16216216216216217,0.09063444108761329,patterns,1,patterns patterns,0,0.0,0.0,2,2.0,1.0,2,2.0,1.0,of the intricate intricate intricate patterns patterns of nature nature and deepens,3,0.375,0.25,3,0.375,0.25,3,0.375,0.25
sub-3300004,giraffe_11g_all-cols.csv,25,0.12690355329949238,0.07225433526011561,12,0.06091370558375635,0.03468208092485549,17,0.08629441624365482,0.049132947976878616,patterns,2,patterns patterns,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,distinctive mosaic mosaic mosaic of patterns patterns each one unique unique akin,2,0.25,0.16666666666666666,0,0.0,0.0,3,0.375,0.25
sub-3300004,giraffe_11g_all-cols.csv,25,0.12690355329949238,0.07225433526011561,12,0.06091370558375635,0.03468208092485549,17,0.08629441624365482,0.049132947976878616,patterns,2,patterns patterns,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,human fingerprint fingerprint fingerprint these patterns patterns not only only add to,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300004,giraffe_11g_all-cols.csv,25,0.12690355329949238,0.07225433526011561,12,0.06091370558375635,0.03468208092485549,17,0.08629441624365482,0.049132947976878616,camouflage,1,camouflage camouflage camouflage,1,1.0,0.3333333333333333,0,0.0,0.0,0,0.0,0.0,serve as effective effective effective camouflage camouflage camouflage in their surroundings surroundings surroundings,1,0.14285714285714285,0.07692307692307693,0,0.0,0.0,1,0.14285714285714285,0.07692307692307693
sub-3300006,cupcakes_9g_all-cols.csv,5,0.024630541871921183,0.014577259475218658,9,0.04433497536945813,0.026239067055393587,10,0.04926108374384237,0.029154518950437316,ingenuity,1,ingenuity ingenuity ingenuity ingenuity ingenuity,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,into its making making the ingenuity ingenuity ingenuity ingenuity ingenuity behind behind cupcakes cupcakes makes,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300006,trucks_9g_all-cols.csv,4,0.020202020202020204,0.012012012012012012,18,0.09090909090909091,0.05405405405405406,18,0.09090909090909091,0.05405405405405406,ingenuity,1,ingenuity ingenuity ingenuity ingenuity ingenuity,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,testament testament to human human ingenuity ingenuity ingenuity ingenuity ingenuity playing playing a pivotal pivotal,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300006,raspberries_9g_all-cols.csv,10,0.056179775280898875,0.03194888178913738,20,0.11235955056179775,0.06389776357827476,21,0.11797752808988764,0.0670926517571885,appearance,1,appearance appearance appearance,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,gives them a hollow hollow appearance appearance appearance as they mature mature the,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300006,sandals_9g_all-cols.csv,10,0.05025125628140704,0.029154518950437316,20,0.10050251256281408,0.05830903790087463,14,0.07035175879396985,0.04081632653061224,appearance,1,appearance appearance appearance,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,beyond beyond comfort comfort and appearance appearance appearance sandals sandals project project a,1,0.14285714285714285,0.07692307692307693,0,0.0,0.0,0,0.0,0.0
sub-3300006,elephants_9g_all-cols.csv,11,0.052884615384615384,0.031161473087818695,29,0.13942307692307693,0.0821529745042493,19,0.09134615384615384,0.053824362606232294,appearance,1,appearance appearance appearance,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,their captivating captivating captivating captivating appearance appearance appearance but also also offers offers,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300006,cupcakes_9g_all-cols.csv,5,0.024630541871921183,0.014577259475218658,9,0.04433497536945813,0.026239067055393587,10,0.04926108374384237,0.029154518950437316,nuance,1,nuances nuances nuances,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,intricate intricate flavors flavors and nuances nuances nuances an enticing enticing enticing scent,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300006,roses_9g_all-cols.csv,1,0.005494505494505495,0.0035211267605633804,14,0.07692307692307693,0.04929577464788732,16,0.08791208791208792,0.056338028169014086,nuance,1,nuances nuances nuances,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,reminder reminder reminder of the nuances nuances nuances of existence existence existence urging,0,0.0,0.0,0,0.0,0.0,2,0.2857142857142857,0.15384615384615385
sub-3300006,pine_9g_all-cols.csv,12,0.06315789473684211,0.04013377926421405,9,0.04736842105263158,0.030100334448160536,7,0.03684210526315789,0.023411371237458192,vigor,1,vigor vigor,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,woodland embodying embodying embodying embodying vigor vigor and grit these trees distinguish,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300006,oak_9g_all-cols.csv,7,0.035897435897435895,0.023255813953488372,24,0.12307692307692308,0.07973421926910298,20,0.10256410256410256,0.0664451827242525,vigor,1,vigor vigor,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,extensively signifying signifying signifying signifying vigor vigor and durability durability durability durability,1,0.2,0.08333333333333333,4,0.8,0.3333333333333333,4,0.8,0.3333333333333333
sub-3300006,elephants_9g_all-cols.csv,11,0.052884615384615384,0.031161473087818695,29,0.13942307692307693,0.0821529745042493,19,0.09134615384615384,0.053824362606232294,majesty,1,majesty majesty majesty,1,1.0,0.3333333333333333,2,2.0,0.6666666666666666,1,1.0,0.3333333333333333,waterholes waterholes this blend of majesty majesty majesty and strength truly truly emphasizes,4,0.4444444444444444,0.3076923076923077,2,0.2222222222222222,0.15384615384615385,1,0.1111111111111111,0.07692307692307693
sub-3300006,boots_9g_all-cols.csv,3,0.014705882352941176,0.008695652173913044,37,0.18137254901960784,0.1072463768115942,20,0.09803921568627451,0.057971014492753624,sleek,1,sleek,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,preferences preferences and needs from sleek minimal minimal minimal profiles profiles,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300006,cars_9g_all-cols.csv,6,0.0297029702970297,0.01764705882352941,12,0.0594059405940594,0.03529411764705882,7,0.034653465346534656,0.020588235294117647,sleek,2,sleek,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,exploration exploration exploration exploration these sleek vehicles vehicles vehicles represent represent,2,0.4,0.18181818181818182,0,0.0,0.0,0,0.0,0.0
sub-3300006,cars_9g_all-cols.csv,6,0.0297029702970297,0.01764705882352941,12,0.0594059405940594,0.03529411764705882,7,0.034653465346534656,0.020588235294117647,sleek,2,sleek,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,often feature feature soft chairs sleek dashboards dashboards and other other,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300006,pens_9g_all-cols.csv,0,0.0,0.0,20,0.10526315789473684,0.06756756756756757,15,0.07894736842105263,0.05067567567567568,sleek,1,sleek,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,gracefully gracefully gracefully with a sleek body body the ink from,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300008,raspberries_11g_all-cols.csv,3,0.015706806282722512,0.008797653958944282,13,0.06806282722513089,0.03812316715542522,16,0.08376963350785341,0.0469208211143695,exquisite,1,exquisite exquisite exquisite,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,one to savor savor their exquisite exquisite exquisite flavor flavor and to cherish,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300008,muffins_11g_all-cols.csv,2,0.00966183574879227,0.005291005291005291,2,0.00966183574879227,0.005291005291005291,7,0.033816425120772944,0.018518518518518517,exquisite,1,exquisite exquisite exquisite,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,makes them a truly truly exquisite exquisite exquisite culinary culinary culinary culinary journey,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300008,pine_11g_all-cols.csv,3,0.015544041450777202,0.009287925696594427,7,0.03626943005181347,0.021671826625386997,15,0.07772020725388601,0.04643962848297214,eternal,1,eternal eternal eternal,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,many encounter encounter encounter an eternal eternal eternal bond with the elements elements,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300008,tulips_11g_all-cols.csv,2,0.010309278350515464,0.006191950464396285,6,0.030927835051546393,0.018575851393188854,8,0.041237113402061855,0.02476780185758514,tulips,2,tulips tulips,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,tulips tulips offer offer an undeniable undeniable,0,0.0,0.0,0,0.0,0.0,1,0.25,0.14285714285714285
sub-3300008,tulips_11g_all-cols.csv,2,0.010309278350515464,0.006191950464396285,6,0.030927835051546393,0.018575851393188854,8,0.041237113402061855,0.02476780185758514,tulips,2,tulips tulips,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,truly truly observe observe them tulips tulips are not merely merely about,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300008,sparrows_11g_all-cols.csv,9,0.04864864864864865,0.027190332326283987,0,0.0,0.0,5,0.02702702702702703,0.015105740181268883,adaptability,1,adaptability adaptability adaptability adaptability adaptability adaptability,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,intricate intricate ballet ballet of adaptability adaptability adaptability adaptability adaptability adaptability and persistence persistence persistence in,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300008,cupcakes_11g_all-cols.csv,9,0.045,0.024793388429752067,11,0.055,0.030303030303030304,10,0.05,0.027548209366391185,adaptability,2,adaptability adaptability adaptability adaptability adaptability adaptability,3,3.0,0.5,0,0.0,0.0,0,0.0,0.0,cupcakes exemplify exemplify exemplify exemplify adaptability adaptability adaptability adaptability adaptability adaptability these luscious luscious treats easily,3,0.42857142857142855,0.1875,0,0.0,0.0,0,0.0,0.0
sub-3300008,cupcakes_11g_all-cols.csv,9,0.045,0.024793388429752067,11,0.055,0.030303030303030304,10,0.05,0.027548209366391185,adaptability,2,adaptability adaptability adaptability adaptability adaptability adaptability,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,moments moments and moods this adaptability adaptability adaptability adaptability adaptability adaptability is not only only about,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300008,boots_11g_all-cols.csv,7,0.035,0.019886363636363636,7,0.035,0.019886363636363636,9,0.045,0.02556818181818182,adaptability,1,adaptability adaptability adaptability adaptability adaptability adaptability,1,1.0,0.16666666666666666,0,0.0,0.0,0,0.0,0.0,appeal furthermore furthermore furthermore their adaptability adaptability adaptability adaptability adaptability adaptability across across various various various,1,0.16666666666666666,0.0625,0,0.0,0.0,0,0.0,0.0
sub-3300008,finches_11g_all-cols.csv,11,0.061452513966480445,0.03470031545741325,14,0.0782122905027933,0.04416403785488959,11,0.061452513966480445,0.03470031545741325,adaptability,2,adaptability adaptability adaptability adaptability adaptability adaptability,3,3.0,0.5,0,0.0,0.0,0,0.0,0.0,for their beauty beauty and adaptability adaptability adaptability adaptability adaptability adaptability their brilliant brilliant hues and,4,0.4444444444444444,0.25,0,0.0,0.0,0,0.0,0.0
sub-3300008,finches_11g_all-cols.csv,11,0.061452513966480445,0.03470031545741325,14,0.0782122905027933,0.04416403785488959,11,0.061452513966480445,0.03470031545741325,adaptability,2,adaptability adaptability adaptability adaptability adaptability adaptability,3,3.0,0.5,0,0.0,0.0,0,0.0,0.0,their remarkable remarkable remarkable remarkable adaptability adaptability adaptability adaptability adaptability adaptability to distinct distinct environments environments,4,0.6666666666666666,0.25,0,0.0,0.0,0,0.0,0.0
sub-3300008,raspberries_11g_all-cols.csv,3,0.015706806282722512,0.008797653958944282,13,0.06806282722513089,0.03812316715542522,16,0.08376963350785341,0.0469208211143695,presence,1,presence presence,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,temperate temperate regions regions their presence presence signals signals the full bloom,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300008,blackberries_11g_all-cols.csv,2,0.011428571428571429,0.006349206349206349,7,0.04,0.022222222222222223,4,0.022857142857142857,0.012698412698412698,presence,1,presence presence,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,nevertheless their transient transient transient presence presence in nature nature serves as,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300008,pine_11g_all-cols.csv,3,0.015544041450777202,0.009287925696594427,7,0.03626943005181347,0.021671826625386997,15,0.07772020725388601,0.04643962848297214,presence,1,presence presence,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,mark of enduring enduring enduring presence presence in a transient transient transient,0,0.0,0.0,0,0.0,0.0,1,0.14285714285714285,0.08333333333333333
sub-3300008,finches_11g_all-cols.csv,11,0.061452513966480445,0.03470031545741325,14,0.0782122905027933,0.04416403785488959,11,0.061452513966480445,0.03470031545741325,presence,1,presence presence,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,avian avian avian world their presence presence encourages encourages encourages encourages humans,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300008,muffins_11g_all-cols.csv,2,0.00966183574879227,0.005291005291005291,2,0.00966183574879227,0.005291005291005291,7,0.033816425120772944,0.018518518518518517,presence,1,presence presence,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,kitchens announcing announcing announcing the presence presence of these moist delicate delicate,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300008,elephant_11g_all-cols.csv,5,0.025252525252525252,0.014450867052023121,12,0.06060606060606061,0.03468208092485549,7,0.03535353535353535,0.02023121387283237,presence,1,presence presence,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,revered for their immense immense presence presence they have powerful powerful powerful,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300008,tulips_11g_all-cols.csv,2,0.010309278350515464,0.006191950464396285,6,0.030927835051546393,0.018575851393188854,8,0.041237113402061855,0.02476780185758514,cultural,1,cultural cultural cultural,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,into into numerous numerous numerous cultural cultural cultural stories stories and myths securing,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300008,raspberries_11g_all-cols.csv,3,0.015706806282722512,0.008797653958944282,13,0.06806282722513089,0.03812316715542522,16,0.08376963350785341,0.0469208211143695,ephemeral,1,ephemeral ephemeral ephemeral ephemeral,0,0.0,0.0,4,4.0,1.0,3,3.0,0.75,and health yet they are ephemeral ephemeral ephemeral ephemeral by nature nature and remind,0,0.0,0.0,4,0.4,0.2857142857142857,3,0.3,0.21428571428571427
sub-3300008,tulips_11g_all-cols.csv,2,0.010309278350515464,0.006191950464396285,6,0.030927835051546393,0.018575851393188854,8,0.041237113402061855,0.02476780185758514,ephemeral,1,ephemeral ephemeral ephemeral ephemeral,0,0.0,0.0,4,4.0,1.0,2,2.0,0.5,reminder reminder that life is ephemeral ephemeral ephemeral ephemeral the tulip tulip prompts us,0,0.0,0.0,4,0.4444444444444444,0.2857142857142857,2,0.2222222222222222,0.14285714285714285
sub-3300008,roses_11g_all-cols.csv,2,0.011111111111111112,0.006578947368421052,3,0.016666666666666666,0.009868421052631578,14,0.07777777777777778,0.046052631578947366,ephemeral,1,ephemeral ephemeral ephemeral ephemeral,0,0.0,0.0,3,3.0,0.75,3,3.0,0.75,fragility of life with their ephemeral ephemeral ephemeral ephemeral existence existence existence as they,0,0.0,0.0,3,0.3333333333333333,0.21428571428571427,6,0.6666666666666666,0.42857142857142855
sub-3300008,giraffe_11g_all-cols.csv,3,0.015228426395939087,0.008670520231213872,9,0.04568527918781726,0.02601156069364162,9,0.04568527918781726,0.02601156069364162,human,1,human human,0,0.0,0.0,1,1.0,0.5,0,0.0,0.0,unique akin akin to a human human fingerprint fingerprint fingerprint these patterns,0,0.0,0.0,4,0.5,0.3333333333333333,1,0.125,0.08333333333333333
sub-3300008,trucks_11g_all-cols.csv,5,0.02577319587628866,0.014534883720930232,5,0.02577319587628866,0.014534883720930232,4,0.020618556701030927,0.011627906976744186,human,1,human human,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,a testament testament testament to human human ingenuity ingenuity ingenuity ingenuity ingenuity,0,0.0,0.0,5,1.0,0.4166666666666667,1,0.2,0.08333333333333333
sub-3300008,pens_11g_all-cols.csv,5,0.02702702702702703,0.015625,9,0.04864864864864865,0.028125,7,0.03783783783783784,0.021875,human,2,human human,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,represents represents the growth of human human insight insight and the longing,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300008,pens_11g_all-cols.csv,5,0.02702702702702703,0.015625,9,0.04864864864864865,0.028125,7,0.03783783783783784,0.021875,human,2,human human,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,erasable ink highlighting highlighting highlighting human human imperfection imperfection imperfection imperfection this,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300008,cars_11g_all-cols.csv,3,0.015384615384615385,0.008797653958944282,15,0.07692307692307693,0.04398826979472141,13,0.06666666666666667,0.03812316715542522,human,1,human human,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,cars are marvels marvels of human human innovation innovation innovation innovation critical,2,0.2857142857142857,0.16666666666666666,0,0.0,0.0,0,0.0,0.0
sub-3300008,finches_11g_all-cols.csv,11,0.061452513966480445,0.03470031545741325,14,0.0782122905027933,0.04416403785488959,11,0.061452513966480445,0.03470031545741325,human,1,humans humans,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,presence encourages encourages encourages encourages humans humans to reflect reflect on the,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300008,pencils_11g_all-cols.csv,3,0.015706806282722512,0.009202453987730062,8,0.041884816753926704,0.024539877300613498,12,0.06282722513089005,0.03680981595092025,human,2,human human,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,evolution evolution evolution evolution of human human thought and the desire desire,0,0.0,0.0,0,0.0,0.0,1,0.14285714285714285,0.08333333333333333
sub-3300008,pencils_11g_all-cols.csv,3,0.015706806282722512,0.009202453987730062,8,0.041884816753926704,0.024539877300613498,12,0.06282722513089005,0.03680981595092025,human,2,human human,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,a testament testament testament to human human fallibility fallibility fallibility fallibility fallibility,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300009,cars_11g_all-cols.csv,7,0.035897435897435895,0.020527859237536656,11,0.05641025641025641,0.03225806451612903,12,0.06153846153846154,0.03519061583577713,captures,1,captures captures,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,motion this melody melody melody captures captures the essence essence of forward,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300009,muffins_11g_all-cols.csv,6,0.028985507246376812,0.015873015873015872,14,0.06763285024154589,0.037037037037037035,21,0.10144927536231885,0.05555555555555555,versatility,2,versatility versatility versatility versatility versatility,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,muffins exemplify exemplify exemplify exemplify versatility versatility versatility versatility versatility these scrumptious scrumptious delights delights,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300009,muffins_11g_all-cols.csv,6,0.028985507246376812,0.015873015873015872,14,0.06763285024154589,0.037037037037037035,21,0.10144927536231885,0.05555555555555555,versatility,2,versatility versatility versatility versatility versatility,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,and occasions occasions occasions their versatility versatility versatility versatility versatility is not confined confined to,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300009,raspberries_11g_all-cols.csv,21,0.1099476439790576,0.06158357771260997,26,0.13612565445026178,0.07624633431085044,20,0.10471204188481675,0.05865102639296188,versatility,1,versatility versatility versatility versatility versatility,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,beverages beverages beverages beverages their versatility versatility versatility versatility versatility remains remains unmatched unmatched however,0,0.0,0.0,2,0.3333333333333333,0.13333333333333333,1,0.16666666666666666,0.06666666666666667
sub-3300009,sandals_11g_all-cols.csv,7,0.03571428571428571,0.020289855072463767,18,0.09183673469387756,0.05217391304347826,22,0.11224489795918367,0.06376811594202898,versatility,1,versatility versatility versatility versatility versatility,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,in addition addition addition their versatility versatility versatility versatility versatility with sundresses sundresses sundresses beachwear,0,0.0,0.0,0,0.0,0.0,2,0.2857142857142857,0.13333333333333333
sub-3300009,sparrows_11g_all-cols.csv,8,0.043243243243243246,0.02416918429003021,21,0.11351351351351352,0.0634441087613293,23,0.12432432432432433,0.06948640483383686,versatility,1,versatility versatility versatility versatility versatility,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,nature's skill in molding molding versatility versatility versatility versatility versatility studying studying studying their features,0,0.0,0.0,0,0.0,0.0,1,0.125,0.06666666666666667
sub-3300009,oak_11g_all-cols.csv,8,0.041666666666666664,0.025,23,0.11979166666666667,0.071875,41,0.21354166666666666,0.128125,longevity,1,longevity longevity longevity longevity,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,vitality vitality vitality vitality and longevity longevity longevity longevity throughout throughout the seasons seasons,0,0.0,0.0,4,0.6666666666666666,0.2857142857142857,1,0.16666666666666666,0.07142857142857142
sub-3300014,pine_11g_all-cols.csv,8,0.04145077720207254,0.02476780185758514,17,0.08808290155440414,0.05263157894736842,31,0.16062176165803108,0.09597523219814241,elegance,2,elegance elegance elegance,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,the understated understated understated understated elegance elegance elegance and deep insight insight manifested,3,0.42857142857142855,0.23076923076923078,3,0.42857142857142855,0.23076923076923078,2,0.2857142857142857,0.15384615384615385
sub-3300014,pine_11g_all-cols.csv,8,0.04145077720207254,0.02476780185758514,17,0.08808290155440414,0.05263157894736842,31,0.16062176165803108,0.09597523219814241,elegance,2,elegance elegance elegance,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,and everlasting everlasting everlasting everlasting elegance elegance elegance,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300014,roses_11g_all-cols.csv,8,0.044444444444444446,0.02631578947368421,13,0.07222222222222222,0.04276315789473684,32,0.17777777777777778,0.10526315789473684,elegance,1,elegance elegance elegance,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,embody an essence essence of elegance elegance elegance and sophistication sophistication sophistication sophistication,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300014,sandals_11g_all-cols.csv,10,0.05102040816326531,0.028985507246376812,36,0.1836734693877551,0.10434782608695652,29,0.14795918367346939,0.08405797101449275,elegance,1,elegance elegance elegance,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,seamless seamless fusion fusion of elegance elegance elegance and practicality practicality practicality practicality,1,0.16666666666666666,0.07692307692307693,4,0.6666666666666666,0.3076923076923077,1,0.16666666666666666,0.07692307692307693
sub-3300014,tulips_11g_all-cols.csv,6,0.030927835051546393,0.018575851393188854,20,0.10309278350515463,0.06191950464396285,21,0.10824742268041238,0.06501547987616099,elegance,1,elegance elegance elegance,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,place as symbols symbols of elegance elegance elegance transformation transformation transformation transformation and,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300014,sandals_11g_all-cols.csv,10,0.05102040816326531,0.028985507246376812,36,0.1836734693877551,0.10434782608695652,29,0.14795918367346939,0.08405797101449275,elegant,1,elegant elegant elegant,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,opentoed opentoed opentoed shoes to elegant elegant elegant expressions expressions expressions of personal,0,0.0,0.0,0,0.0,0.0,1,0.14285714285714285,0.07692307692307693
sub-3300014,pencils_11g_all-cols.csv,11,0.05759162303664921,0.03374233128834356,16,0.08376963350785341,0.049079754601226995,21,0.1099476439790576,0.06441717791411043,elegant,1,elegantly elegantly elegantly elegantly,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,lasting lasting marks crafted crafted elegantly elegantly elegantly elegantly with a slender slender body,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300015,pens_11g_all-cols.csv,3,0.016216216216216217,0.009375,9,0.04864864864864865,0.028125,3,0.016216216216216217,0.009375,use,1,user's user's,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,smoothly smoothly demands demands its user's user's attention attention attention ensuring ensuring,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
